Date,Price,MA_Index,Cumulative_2x,MA_2x
2015-02-12,2088.47998046875,1821.4672395019531,3043.969970703125,2509.9444887695313
2015-02-13,2096.989990234375,1822.6373195800782,3060.989990234375,2512.2846489257813
2015-02-17,2100.340087890625,1823.8331596679689,3067.690185546875,2514.6763291015627
2015-02-18,2099.679931640625,1825.0013195800782,3066.369873046875,2517.0126489257814
2015-02-19,2097.449951171875,1826.22051953125,3061.909912109375,2519.451048828125
2015-02-20,2110.300048828125,1827.4472397460938,3087.610107421875,2521.9044892578127
2015-02-23,2109.659912109375,1828.6345795898437,3086.329833984375,2524.2791689453124
2015-02-24,2115.47998046875,1829.8361794433595,3097.969970703125,2526.682368652344
2015-02-25,2113.860107421875,1831.0274997558595,3094.730224609375,2529.065009277344
2015-02-26,2110.739990234375,1832.1985798339845,3088.489990234375,2531.407169433594
2015-02-27,2104.5,1833.3279997558593,3076.010009765625,2533.6660092773436
2015-03-02,2117.389892578125,1834.4798596191406,3101.789794921875,2535.969729003906
2015-03-03,2107.780029296875,1835.606899658203,3082.570068359375,2538.223809082031
2015-03-04,2098.530029296875,1836.701599609375,3064.070068359375,2540.413208984375
2015-03-05,2101.0400390625,1837.7912397460937,3069.090087890625,2542.5924892578123
2015-03-06,2071.260009765625,1838.8287998046876,3009.530029296875,2544.667609375
2015-03-09,2079.429931640625,1839.8786196289063,3025.869873046875,2546.7672490234377
2015-03-10,2044.1600341796875,1840.8404797363282,2955.330078125,2548.6909692382815
2015-03-11,2040.239990234375,1841.7995598144532,2947.489990234375,2550.6091293945315
2015-03-12,2065.949951171875,1842.827259765625,2998.909912109375,2552.664529296875
2015-03-13,2053.39990234375,1843.8373796386718,2973.809814453125,2554.6847690429686
2015-03-16,2081.18994140625,1844.8823395996094,3029.389892578125,2556.774688964844
2015-03-17,2074.280029296875,1845.939299560547,3015.570068359375,2558.888608886719
2015-03-18,2099.5,1847.02451953125,3066.010009765625,2561.059048828125
2015-03-19,2089.27001953125,1848.0996796875,3045.550048828125,2563.209369140625
2015-03-20,2108.10009765625,1849.18833984375,3083.210205078125,2565.386689453125
2015-03-23,2104.419921875,1850.271479736328,3075.849853515625,2567.552969238281
2015-03-24,2091.5,1851.3160998535157,3050.010009765625,2569.6422094726563
2015-03-25,2061.050048828125,1852.3138598632813,2989.110107421875,2571.6377294921876
2015-03-26,2056.14990234375,1853.2856596679687,2979.309814453125,2573.5813291015625
2015-03-27,2061.02001953125,1854.3003198242188,2989.050048828125,2575.6106494140627
2015-03-30,2086.239990234375,1855.35283984375,3039.489990234375,2577.715689453125
2015-03-31,2067.889892578125,1856.3820595703125,3002.789794921875,2579.77412890625
2015-04-01,2059.68994140625,1857.3752995605469,2986.389892578125,2581.7606088867187
2015-04-02,2066.9599609375,1858.3719995117187,3000.929931640625,2583.7540087890625
2015-04-06,2080.6201171875,1859.3577797851563,3028.250244140625,2585.7255693359375
2015-04-07,2076.330078125,1860.3236999511719,3019.670166015625,2587.6574096679688
2015-04-08,2081.89990234375,1861.3097998046876,3030.809814453125,2589.629609375
2015-04-09,2091.179931640625,1862.3874396972656,3049.369873046875,2591.784889160156
2015-04-10,2102.06005859375,1863.442419921875,3071.130126953125,2593.894849609375
2015-04-13,2092.429931640625,1864.523259765625,3051.869873046875,2596.056529296875
2015-04-14,2095.840087890625,1865.6317199707032,3058.690185546875,2598.2734497070314
2015-04-15,2106.6298828125,1866.734479736328,3080.269775390625,2600.478969238281
2015-04-16,2104.989990234375,1867.819459716797,3076.989990234375,2602.648929199219
2015-04-17,2081.179931640625,1868.8242595214845,3029.369873046875,2604.658528808594
2015-04-20,2100.39990234375,1869.867479248047,3067.809814453125,2606.744968261719
2015-04-21,2097.2900390625,1870.8917392578126,3061.590087890625,2608.79348828125
2015-04-22,2107.9599609375,1871.9431791992188,3082.929931640625,2610.8963681640626
2015-04-23,2112.929931640625,1872.981819091797,3092.869873046875,2612.973647949219
2015-04-24,2117.68994140625,1874.0220590820313,3102.389892578125,2615.0541279296876
2015-04-27,2108.919921875,1875.0744990234375,3084.849853515625,2617.1590078125
2015-04-28,2114.760009765625,1876.108839111328,3096.530029296875,2619.227687988281
2015-04-29,2106.85009765625,1877.09369921875,3080.710205078125,2621.197408203125
2015-04-30,2085.510009765625,1878.0297192382814,3038.030029296875,2623.0694482421877
2015-05-01,2108.2900390625,1878.9943793945313,3083.590087890625,2624.9987685546876
2015-05-04,2114.489990234375,1879.9579794921874,3095.989990234375,2626.92596875
2015-05-05,2089.4599609375,1880.883559326172,3045.929931640625,2628.777128417969
2015-05-06,2080.14990234375,1881.7764592285157,3027.309814453125,2630.5629282226564
2015-05-07,2088.0,1882.684919189453,3043.010009765625,2632.379848144531
2015-05-08,2116.10009765625,1883.616439453125,3099.210205078125,2634.242888671875
2015-05-11,2105.330078125,1884.5095395507813,3077.670166015625,2636.0290888671875
2015-05-12,2099.1201171875,1885.40683984375,3065.250244140625,2637.823689453125
2015-05-13,2098.47998046875,1886.2688598632812,3063.969970703125,2639.5477294921875
2015-05-14,2121.10009765625,1887.1784799804686,3109.210205078125,2641.3669697265623
2015-05-15,2122.72998046875,1888.0856198730469,3112.469970703125,2643.1812495117188
2015-05-18,2129.199951171875,1889.0333198242188,3125.409912109375,2645.0766494140626
2015-05-19,2127.830078125,1889.9879599609376,3122.670166015625,2646.9859296875
2015-05-20,2125.85009765625,1890.9404602050781,3118.710205078125,2648.8909301757812
2015-05-21,2130.820068359375,1891.8819802246094,3128.650146484375,2650.7739702148438
2015-05-22,2126.06005859375,1892.8373803710938,3119.130126953125,2652.6847705078126
2015-05-26,2104.199951171875,1893.736960205078,3075.409912109375,2654.483930175781
2015-05-27,2123.47998046875,1894.722440185547,3113.969970703125,2656.454890136719
2015-05-28,2120.7900390625,1895.6831801757812,3108.590087890625,2658.3763701171874
2015-05-29,2107.389892578125,1896.635199951172,3081.789794921875,2660.280409667969
2015-06-01,2111.72998046875,1897.6408598632813,3090.469970703125,2662.2917294921876
2015-06-02,2109.60009765625,1898.6149399414062,3086.210205078125,2664.2398896484374
2015-06-03,2114.070068359375,1899.5563200683594,3095.150146484375,2666.1226499023437
2015-06-04,2095.840087890625,1900.4623801269531,3058.690185546875,2667.9347700195312
2015-06-05,2092.830078125,1901.3957802734376,3052.670166015625,2669.8015703125
2015-06-08,2079.280029296875,1902.3293002929688,3025.570068359375,2671.6686103515626
2015-06-09,2080.14990234375,1903.2168801269531,3027.309814453125,2673.4437700195313
2015-06-10,2105.199951171875,1904.1738200683594,3077.409912109375,2675.357649902344
2015-06-11,2108.860107421875,1905.1134602050781,3084.730224609375,2677.2369301757813
2015-06-12,2094.110107421875,1905.9980603027343,3055.230224609375,2679.0061303710936
2015-06-15,2084.429931640625,1906.9090600585937,3035.869873046875,2680.8281298828124
2015-06-16,2096.2900390625,1907.9252602539063,3059.590087890625,2682.8605302734377
2015-06-17,2100.43994140625,1908.9412800292969,3067.889892578125,2684.8925698242188
2015-06-18,2121.239990234375,1910.037580078125,3109.489990234375,2687.085169921875
2015-06-19,2109.989990234375,1911.0815,3086.989990234375,2689.173009765625
2015-06-22,2122.85009765625,1912.1206801757812,3112.710205078125,2691.2513701171874
2015-06-23,2124.199951171875,1913.1426801757812,3115.409912109375,2693.2953701171873
2015-06-24,2108.580078125,1914.1472802734374,3084.170166015625,2695.3045703125
2015-06-25,2102.31005859375,1915.12198046875,3071.630126953125,2697.253970703125
2015-06-26,2101.489990234375,1916.0968005371094,3069.989990234375,2699.203610839844
2015-06-29,2057.639892578125,1916.9812602539062,2982.289794921875,2700.9725302734373
2015-06-30,2063.110107421875,1917.8437004394532,2993.230224609375,2702.6974106445314
2015-07-01,2077.419921875,1918.717620361328,3021.849853515625,2704.445250488281
2015-07-02,2076.780029296875,1919.5665405273437,3020.570068359375,2706.1430908203124
2015-07-06,2068.760009765625,1920.3988205566407,3004.530029296875,2707.8076508789063
2015-07-07,2081.340087890625,1921.2114606933594,3029.690185546875,2709.432931152344
2015-07-08,2046.6800537109375,1921.9444409179687,2960.3701171875,2710.8988916015624
2015-07-09,2051.31005859375,1922.6820610351563,2969.630126953125,2712.3741318359375
2015-07-10,2076.6201171875,1923.48278125,3020.250244140625,2713.975572265625
2015-07-13,2099.60009765625,1924.3201613769531,3066.210205078125,2715.6503325195313
2015-07-14,2108.949951171875,1925.1593212890625,3084.909912109375,2717.32865234375
2015-07-15,2107.39990234375,1925.9899411621093,3081.809814453125,2718.9898920898436
2015-07-16,2124.2900390625,1926.8474611816407,3115.590087890625,2720.7049321289064
2015-07-17,2126.639892578125,1927.7159609375,3120.289794921875,2722.441931640625
2015-07-20,2128.280029296875,1928.6006411132812,3123.570068359375,2724.2112919921874
2015-07-21,2119.2099609375,1929.4585610351562,3105.429931640625,2725.9271318359374
2015-07-22,2114.14990234375,1930.3035607910156,3095.309814453125,2727.617131347656
2015-07-23,2102.14990234375,1931.1372006835938,3071.309814453125,2729.2844111328127
2015-07-24,2079.64990234375,1931.9245805664063,3026.309814453125,2730.8591708984377
2015-07-27,2067.639892578125,1932.688400390625,3002.289794921875,2732.386810546875
2015-07-28,2093.25,1933.4611604003906,3053.510009765625,2733.932330566406
2015-07-29,2108.570068359375,1934.2589604492186,3084.150146484375,2735.5279306640623
2015-07-30,2108.6298828125,1935.061940185547,3084.269775390625,2737.133890136719
2015-07-31,2103.840087890625,1935.8748803710937,3074.690185546875,2738.7597705078124
2015-08-03,2098.0400390625,1936.6891403808593,3063.090087890625,2740.3882905273435
2015-08-04,2093.320068359375,1937.4808205566405,3053.650146484375,2741.971650878906
2015-08-05,2099.840087890625,1938.2976606445313,3066.690185546875,2743.6053310546877
2015-08-06,2083.56005859375,1939.0858408203126,3034.130126953125,2745.18169140625
2015-08-07,2077.570068359375,1939.8526608886718,3022.150146484375,2746.7153315429687
2015-08-10,2104.179931640625,1940.6902407226562,3075.369873046875,2748.3904912109374
2015-08-11,2084.070068359375,1941.5357409667968,3035.150146484375,2750.0814916992185
2015-08-12,2086.050048828125,1942.3961811523438,3039.110107421875,2751.8023720703127
2015-08-13,2083.389892578125,1943.2708408203125,3033.789794921875,2753.55169140625
2015-08-14,2091.5400390625,1944.1492209472656,3050.090087890625,2755.308451660156
2015-08-17,2102.43994140625,1945.0685007324219,3071.889892578125,2757.1470112304687
2015-08-18,2096.919921875,1945.9484206542968,3060.849853515625,2758.9068510742186
2015-08-19,2079.610107421875,1946.7806408691406,3026.230224609375,2760.571291503906
2015-08-20,2035.72998046875,1947.5385407714843,2938.469970703125,2762.0870913085937
2015-08-21,1970.8900146484375,1948.2193608398438,2808.7900390625,2763.4487314453127
2015-08-24,1893.2099609375,1948.7358608398438,2653.429931640625,2764.4817314453126
2015-08-25,1867.6099853515625,1949.1947407226562,2602.22998046875,2765.3994912109374
2015-08-26,1940.510009765625,1949.8098208007812,2748.030029296875,2766.6296513671873
2015-08-27,1987.6600341796875,1950.505600830078,2842.330078125,2768.021211425781
2015-08-28,1988.8699951171875,1951.1771809082031,2844.75,2769.3643715820313
2015-08-31,1972.1800537109375,1951.8113811035157,2811.3701171875,2770.6327719726564
2015-09-01,1913.8499755859375,1952.3287409667969,2694.7099609375,2771.6674916992188
2015-09-02,1948.8599853515625,1952.883041015625,2764.72998046875,2772.776091796875
2015-09-03,1951.1300048828125,1953.417321044922,2769.27001953125,2773.844651855469
2015-09-04,1921.219970703125,1953.8815009765624,2709.449951171875,2774.77301171875
2015-09-08,1969.4100341796875,1954.4534809570312,2805.830078125,2775.9169716796873
2015-09-09,1942.0400390625,1954.9615810546875,2751.090087890625,2776.933171875
2015-09-10,1952.2900390625,1955.4709611816406,2771.590087890625,2777.9519321289063
2015-09-11,1961.050048828125,1955.9835412597656,2789.110107421875,2778.9770922851562
2015-09-14,1953.030029296875,1956.438561279297,2773.070068359375,2779.887132324219
2015-09-15,1978.0899658203125,1956.950061279297,2823.18994140625,2780.910132324219
2015-09-16,1995.31005859375,1957.520861328125,2857.630126953125,2782.051732421875
2015-09-17,1990.199951171875,1958.0975812988281,2847.409912109375,2783.2051723632812
2015-09-18,1958.030029296875,1958.6188012695313,2783.070068359375,2784.2476123046877
2015-09-21,1966.969970703125,1959.167201171875,2800.949951171875,2785.344412109375
2015-09-22,1942.739990234375,1959.655341064453,2752.489990234375,2786.320691894531
2015-09-23,1938.760009765625,1960.1493610839843,2744.530029296875,2787.3087319335937
2015-09-24,1932.239990234375,1960.6507409667968,2731.489990234375,2788.3114916992185
2015-09-25,1931.3399658203125,1961.1234208984374,2729.68994140625,2789.2568515625
2015-09-28,1881.77001953125,1961.4992209472657,2630.550048828125,2790.0084516601564
2015-09-29,1884.0899658203125,1961.9100808105468,2635.18994140625,2790.8301713867186
2015-09-30,1920.030029296875,1962.3691408691407,2707.070068359375,2791.7482915039063
2015-10-01,1923.8199462890625,1962.8645407714844,2714.64990234375,2792.7390913085937
2015-10-02,1951.3599853515625,1963.4563608398437,2769.72998046875,2793.9227314453124
2015-10-05,1987.050048828125,1964.117660888672,2841.110107421875,2795.245331542969
2015-10-06,1979.9200439453125,1964.692380859375,2826.85009765625,2796.394771484375
2015-10-07,1995.8299560546875,1965.2776408691407,2858.669921875,2797.5652915039063
2015-10-08,2013.4300537109375,1965.8842209472657,2893.8701171875,2798.7784516601564
2015-10-09,2014.8900146484375,1966.517880859375,2896.7900390625,2800.045771484375
2015-10-12,2017.4599609375,1967.109720703125,2901.929931640625,2801.229451171875
2015-10-13,2003.68994140625,1967.6508005371093,2874.389892578125,2802.3116108398435
2015-10-14,1994.239990234375,1968.150280517578,2855.489990234375,2803.310570800781
2015-10-15,2023.8599853515625,1968.7086804199218,2914.72998046875,2804.4273706054687
2015-10-16,2033.1099853515625,1969.2655603027345,2933.22998046875,2805.541130371094
2015-10-19,2033.6600341796875,1969.8401203613282,2934.330078125,2806.6902504882814
2015-10-20,2030.77001953125,1970.3975205078125,2928.550048828125,2807.80505078125
2015-10-21,2018.93994140625,1970.9158603515625,2904.889892578125,2808.84173046875
2015-10-22,2052.510009765625,1971.4966604003907,2972.030029296875,2810.0033305664065
2015-10-23,2075.14990234375,1972.1030603027343,3017.309814453125,2811.2161303710936
2015-10-26,2071.179931640625,1972.7188000488281,3009.369873046875,2812.4476098632813
2015-10-27,2065.889892578125,1973.3374997558594,2998.789794921875,2813.685009277344
2015-10-28,2090.35009765625,1973.994919921875,3047.710205078125,2814.999849609375
2015-10-29,2089.409912109375,1974.6378796386718,3045.829833984375,2816.2857690429687
2015-10-30,2079.360107421875,1975.2706599121093,3025.730224609375,2817.5513295898436
2015-11-02,2104.050048828125,1975.9377800292968,3075.110107421875,2818.8855698242187
2015-11-03,2109.7900390625,1976.6630600585938,3086.590087890625,2820.3361298828127
2015-11-04,2102.31005859375,1977.326460205078,3071.630126953125,2821.662930175781
2015-11-05,2099.929931640625,1977.9825400390625,3066.869873046875,2822.97508984375
2015-11-06,2099.199951171875,1978.6455600585937,3065.409912109375,2824.3011298828123
2015-11-09,2078.580078125,1979.2387202148439,3024.170166015625,2825.4874501953127
2015-11-10,2081.719970703125,1979.8209201660156,3030.449951171875,2826.6518500976563
2015-11-11,2075.0,1980.3745600585937,3017.010009765625,2827.7591298828124
2015-11-12,2045.969970703125,1980.8834399414063,2958.949951171875,2828.7768896484376
2015-11-13,2023.0400390625,1981.3537800292968,2913.090087890625,2829.7175698242186
2015-11-16,2053.18994140625,1981.897419921875,2973.389892578125,2830.804849609375
2015-11-17,2050.43994140625,1982.4065998535157,2967.889892578125,2831.8232094726563
2015-11-18,2083.580078125,1982.9642399902343,3034.170166015625,2832.9384897460936
2015-11-19,2081.239990234375,1983.5217600097656,3029.489990234375,2834.053529785156
2015-11-20,2089.169921875,1984.0945998535155,3045.349853515625,2835.199209472656
2015-11-23,2086.590087890625,1984.6533200683593,3040.190185546875,2836.3166499023437
2015-11-24,2089.139892578125,1985.219979736328,3045.289794921875,2837.449969238281
2015-11-25,2088.8701171875,1985.795919921875,3044.750244140625,2838.601849609375
2015-11-27,2090.110107421875,1986.3858400878905,3047.230224609375,2839.781689941406
2015-11-30,2080.409912109375,1986.9610397949218,3027.829833984375,2840.9320893554686
2015-12-01,2102.6298828125,1987.596239501953,3072.269775390625,2842.202488769531
2015-12-02,2079.510009765625,1988.1450795898438,3026.030029296875,2843.3001689453126
2015-12-03,2049.6201171875,1988.6275798339843,2966.250244140625,2844.2651694335937
2015-12-04,2091.68994140625,1989.2057197265624,3050.389892578125,2845.42144921875
2015-12-07,2077.070068359375,1989.795419921875,3021.150146484375,2846.600849609375
2015-12-08,2063.590087890625,1990.3716000976563,2994.190185546875,2847.7532099609375
2015-12-09,2047.6199951171875,1990.9162001953125,2962.25,2848.84241015625
2015-12-10,2052.22998046875,1991.447580078125,2971.469970703125,2849.905169921875
2015-12-11,2012.3699951171875,1991.9103200683594,2891.75,2850.830649902344
2015-12-14,2021.93994140625,1992.3328999023438,2910.889892578125,2851.6758095703126
2015-12-15,2043.4100341796875,1992.8005200195312,2953.830078125,2852.6110498046874
2015-12-16,2073.070068359375,1993.310020263672,3013.150146484375,2853.630050292969
2015-12-17,2041.8900146484375,1993.7378203125,2950.7900390625,2854.485650390625
2015-12-18,2005.550048828125,1994.082280517578,2878.110107421875,2855.174570800781
2015-12-21,2021.1500244140625,1994.4405405273437,2909.31005859375,2855.8910908203125
2015-12-22,2038.969970703125,1994.8356804199218,2944.949951171875,2856.6813706054686
2015-12-23,2064.2900390625,1995.2821206054687,2995.590087890625,2857.5742509765623
2015-12-24,2060.989990234375,1995.7073806152343,2988.989990234375,2858.4247709960937
2015-12-28,2056.5,1996.1564206542969,2980.010009765625,2859.3228510742188
2015-12-29,2078.360107421875,1996.6504008789063,3023.730224609375,2860.3108115234377
2015-12-30,2063.360107421875,1997.1235810546875,2993.730224609375,2861.257171875
2015-12-31,2043.93994140625,1997.5357009277343,2954.889892578125,2862.0814116210936
2016-01-04,2012.6600341796875,1997.886041015625,2892.330078125,2862.782091796875
2016-01-05,2016.7099609375,1998.2432009277343,2900.429931640625,2863.4964116210936
2016-01-06,1990.260009765625,1998.5389809570313,2847.530029296875,2864.0879716796876
2016-01-07,1943.0899658203125,1998.786760986328,2753.18994140625,2864.583531738281
2016-01-08,1922.030029296875,1998.9530610351562,2711.070068359375,2864.9161318359374
2016-01-11,1923.6700439453125,1999.1036411132814,2714.35009765625,2865.2172919921877
2016-01-12,1938.6800537109375,1999.2892211914063,2744.3701171875,2865.5884521484377
2016-01-13,1890.280029296875,1999.3923813476563,2647.570068359375,2865.7947724609376
2016-01-14,1921.8399658203125,1999.5484611816407,2710.68994140625,2866.1069321289065
2016-01-15,1880.3299560546875,1999.6194011230468,2627.669921875,2866.2488120117187
2016-01-19,1881.3299560546875,1999.7251411132813,2629.669921875,2866.4602919921876
2016-01-20,1859.3299560546875,1999.8632209472655,2585.669921875,2866.736451660156
2016-01-21,1868.989990234375,2000.038080810547,2604.989990234375,2867.086171386719
2016-01-22,1906.9000244140625,2000.266880859375,2680.81005859375,2867.543771484375
2016-01-25,1877.0799560546875,2000.4726408691406,2621.169921875,2867.955291503906
2016-01-26,1903.6300048828125,2000.6915209960937,2674.27001953125,2868.3930517578124
2016-01-27,1882.949951171875,2000.8922409667969,2632.909912109375,2868.7944916992187
2016-01-28,1893.3599853515625,2001.1951809082032,2653.72998046875,2869.4003715820313
2016-01-29,1940.239990234375,2001.5652609863282,2747.489990234375,2870.1405317382814
2016-02-01,1939.3800048828125,2001.940740966797,2745.77001953125,2870.891491699219
2016-02-02,1903.030029296875,2002.1999409179687,2673.070068359375,2871.4098916015623
2016-02-03,1912.530029296875,2002.4309609375,2692.070068359375,2871.871931640625
2016-02-04,1915.449951171875,2002.662180908203,2697.909912109375,2872.334371582031
2016-02-05,1880.050048828125,2002.7827810058593,2627.110107421875,2872.5755717773436
2016-02-08,1853.43994140625,2002.8511408691406,2573.889892578125,2872.7122915039063
2016-02-09,1852.2099609375,2002.8959008789063,2571.429931640625,2872.8018115234377
2016-02-10,1851.8599853515625,2002.9223608398438,2570.72998046875,2872.8547314453126
2016-02-11,1829.0799560546875,2002.8990007324219,2525.169921875,2872.8080112304688
2016-02-12,1864.780029296875,2002.9710607910156,2596.570068359375,2872.952131347656
2016-02-16,1895.5799560546875,2003.0826606445312,2658.169921875,2873.1753310546874
2016-02-17,1926.8199462890625,2003.2638005371093,2720.64990234375,2873.5376108398436
2016-02-18,1917.8299560546875,2003.4042404785157,2702.669921875,2873.8184907226564
2016-02-19,1917.780029296875,2003.549560546875,2702.570068359375,2874.109130859375
2016-02-22,1945.5,2003.7502404785157,2758.010009765625,2874.5104907226564
2016-02-23,1921.27001953125,2003.884200439453,2709.550048828125,2874.778410644531
2016-02-24,1929.800048828125,2004.0249006347656,2726.610107421875,2875.059811035156
2016-02-25,1951.699951171875,2004.236840576172,2770.409912109375,2875.483690917969
2016-02-26,1948.050048828125,2004.3851206054687,2763.110107421875,2875.7802509765625
2016-02-29,1932.22998046875,2004.5019604492188,2731.469970703125,2876.0139306640626
2016-03-01,1978.3499755859375,2004.7046003417968,2823.7099609375,2876.4192104492186
2016-03-02,1986.449951171875,2004.9214201660157,2839.909912109375,2876.8528500976563
2016-03-03,1993.4000244140625,2005.153880126953,2853.81005859375,2877.317770019531
2016-03-04,1999.989990234375,2005.4186000976563,2866.989990234375,2877.8472099609376
2016-03-07,2001.760009765625,2005.6857202148437,2870.530029296875,2878.3814501953125
2016-03-08,1979.260009765625,2005.9515603027344,2825.530029296875,2878.9131303710938
2016-03-09,1989.260009765625,2006.2478203125,2845.530029296875,2879.505650390625
2016-03-10,1989.5699462890625,2006.5093002929686,2846.14990234375,2880.0286103515623
2016-03-11,2022.18994140625,2006.8091801757812,2911.389892578125,2880.6283701171874
2016-03-14,2019.6400146484375,2007.1269201660157,2906.2900390625,2881.2638500976564
2016-03-15,2015.9300537109375,2007.4147602539063,2898.8701171875,2881.8395302734375
2016-03-16,2027.219970703125,2007.73616015625,2921.449951171875,2882.482330078125
2016-03-17,2040.5899658203125,2008.1024602050782,2948.18994140625,2883.2149301757813
2016-03-18,2049.580078125,2008.4703803710938,2966.170166015625,2883.9507705078126
2016-03-21,2051.60009765625,2008.8684604492187,2970.210205078125,2884.7469306640623
2016-03-22,2049.800048828125,2009.26998046875,2966.610107421875,2885.549970703125
2016-03-23,2036.7099609375,2009.6281604003907,2940.429931640625,2886.2663305664064
2016-03-24,2035.93994140625,2009.9553603515626,2938.889892578125,2886.92073046875
2016-03-28,2037.050048828125,2010.2584204101563,2941.110107421875,2887.5268505859376
2016-03-29,2055.010009765625,2010.5866403808593,2977.030029296875,2888.1832905273436
2016-03-30,2063.949951171875,2010.9370002441406,2994.909912109375,2888.884010253906
2016-03-31,2059.739990234375,2011.3263002929687,2986.489990234375,2889.6626103515623
2016-04-01,2072.780029296875,2011.7817802734376,3012.570068359375,2890.5735703125
2016-04-04,2066.1298828125,2012.2101201171874,2999.269775390625,2891.43025
2016-04-05,2045.1700439453125,2012.5561000976563,2957.35009765625,2892.1222099609377
2016-04-06,2066.659912109375,2013.0232600097656,3000.329833984375,2893.0565297851563
2016-04-07,2041.9100341796875,2013.4757001953126,2950.830078125,2893.96141015625
2016-04-08,2047.5999755859375,2013.9096801757812,2962.2099609375,2894.8293701171874
2016-04-11,2041.989990234375,2014.3077001953125,2950.989990234375,2895.62541015625
2016-04-12,2061.719970703125,2014.7065200195314,2990.449951171875,2896.4230498046877
2016-04-13,2082.419921875,2015.1416599121094,3031.849853515625,2897.293329589844
2016-04-14,2082.780029296875,2015.5634399414062,3032.570068359375,2898.1368896484373
2016-04-15,2080.72998046875,2015.9657998046875,3028.469970703125,2898.941609375
2016-04-18,2094.340087890625,2016.4036999511718,3055.690185546875,2899.8174096679686
2016-04-19,2100.800048828125,2016.848080078125,3068.610107421875,2900.706169921875
2016-04-20,2102.39990234375,2017.3260798339843,3071.809814453125,2901.6621694335936
2016-04-21,2091.47998046875,2017.7701796875,3049.969970703125,2902.550369140625
2016-04-22,2091.580078125,2018.1966799316406,3050.170166015625,2903.403369628906
2016-04-25,2087.7900390625,2018.6043601074218,3042.590087890625,2904.2187299804687
2016-04-26,2091.699951171875,2019.0203999023438,3050.409912109375,2905.0508095703126
2016-04-27,2095.14990234375,2019.4484196777344,3057.309814453125,2905.9068491210937
2016-04-28,2075.81005859375,2019.8307197265624,3018.630126953125,2906.67144921875
2016-04-29,2065.300048828125,2020.2258798828125,2997.610107421875,2907.46176953125
2016-05-02,2081.429931640625,2020.6323198242187,3029.869873046875,2908.2746494140624
2016-05-03,2063.3701171875,2021.0078000488281,2993.750244140625,2909.0256098632813
2016-05-04,2051.1201171875,2021.3530803222657,2969.250244140625,2909.7161704101563
2016-05-05,2050.6298828125,2021.6610400390625,2968.269775390625,2910.33208984375
2016-05-06,2057.139892578125,2021.980419921875,2981.289794921875,2910.970849609375
2016-05-09,2058.68994140625,2022.3207397460938,2984.389892578125,2911.6514892578125
2016-05-10,2084.389892578125,2022.7478195800782,3035.789794921875,2912.5056489257813
2016-05-11,2064.4599609375,2023.12101953125,2995.929931640625,2913.252048828125
2016-05-12,2064.110107421875,2023.4790798339843,2995.230224609375,2913.9681694335936
2016-05-13,2046.6099853515625,2023.8266398925782,2960.22998046875,2914.6632895507814
2016-05-16,2066.659912109375,2024.183899658203,3000.329833984375,2915.377809082031
2016-05-17,2047.2099609375,2024.4933395996093,2961.429931640625,2915.9966889648435
2016-05-18,2047.6300048828125,2024.7875395507813,2962.27001953125,2916.5850888671876
2016-05-19,2040.0400390625,2025.0437995605469,2947.090087890625,2917.0976088867187
2016-05-20,2052.320068359375,2025.3288796386719,2971.650146484375,2917.6677690429688
2016-05-23,2048.0400390625,2025.584899658203,2963.090087890625,2918.179809082031
2016-05-24,2076.06005859375,2025.8898798828125,3019.130126953125,2918.78976953125
2016-05-25,2090.5400390625,2026.2210200195314,3048.090087890625,2919.4520498046877
2016-05-26,2090.10009765625,2026.552740234375,3047.210205078125,2920.115490234375
2016-05-27,2099.06005859375,2026.895100341797,3065.130126953125,2920.800210449219
2016-05-31,2096.949951171875,2027.2080803222657,3060.909912109375,2921.4261704101564
2016-06-01,2099.330078125,2027.507860595703,3065.670166015625,2922.025730957031
2016-06-02,2105.260009765625,2027.815840576172,3077.530029296875,2922.641690917969
2016-06-03,2099.1298828125,2028.112520263672,3065.269775390625,2923.235050292969
2016-06-06,2109.409912109375,2028.4435600585937,3085.829833984375,2923.8971298828124
2016-06-07,2112.1298828125,2028.8075998535155,3091.269775390625,2924.625209472656
2016-06-08,2119.1201171875,2029.1735200195312,3105.250244140625,2925.3570498046874
2016-06-09,2115.47998046875,2029.528919921875,3097.969970703125,2926.067849609375
2016-06-10,2096.070068359375,2029.837080078125,3059.150146484375,2926.684169921875
2016-06-13,2079.06005859375,2030.081240234375,3025.130126953125,2927.172490234375
2016-06-14,2075.320068359375,2030.3129204101563,3017.650146484375,2927.6358505859375
2016-06-15,2071.5,2030.5301804199219,3010.010009765625,2928.0703706054687
2016-06-16,2077.989990234375,2030.7609404296875,3022.989990234375,2928.531890625
2016-06-17,2071.219970703125,2031.0034204101562,3009.449951171875,2929.0168505859374
2016-06-20,2083.25,2031.2508603515626,3033.510009765625,2929.51173046875
2016-06-21,2088.89990234375,2031.5142202148438,3044.809814453125,2930.0384501953126
2016-06-22,2085.449951171875,2031.7632001953125,3037.909912109375,2930.53641015625
2016-06-23,2113.320068359375,2032.0693803710938,3093.650146484375,2931.1487705078125
2016-06-24,2037.4100341796875,2032.197560546875,2941.830078125,2931.405130859375
2016-06-27,2000.5400390625,2032.2494006347656,2868.090087890625,2931.508811035156
2016-06-28,2036.0899658203125,2032.3507006835937,2939.18994140625,2931.7114111328124
