Date,Net Value,ROIC,Cash,Holdings,Price,SMA1,SMA2,Stop Loss
2000-11-02,999.4941743932457,98.94941743932456,990.0,0.0006364920135051872,14916.407734577568,15087.078541982744,13419.233133279178,6.75
2000-11-03,999.4725048734448,98.94725048734448,990.0,0.0006364920135051872,14882.36250016601,15091.733640547964,13427.545059127477,6.75
2000-11-06,999.5455393473725,98.95455393473725,990.0,0.0006364920135051872,14997.107810991643,15097.016355010717,13435.561484020567,6.75
2000-11-07,999.5412737505017,98.95412737505016,990.0,0.0006364920135051872,14990.40608217142,15101.554858391115,13443.160580263419,6.75
2000-11-08,999.240216567903,98.9240216567903,990.0,0.0006364920135051872,14517.411643575388,15105.333105000258,13450.081841973086,6.75
2000-11-09,999.1203602165311,98.91203602165311,990.0,0.0006364920135051872,14329.103936913436,15105.90449833977,13456.569330217677,6.75
2000-11-10,998.675331140872,98.8675331140872,990.0,0.0006364920135051872,13629.913583827367,15104.617444291385,13461.729100712544,6.75
2000-11-13,998.4883578698232,98.84883578698232,990.0,0.0006364920135051872,13336.157704599356,15102.787112936316,13466.542694174712,6.75
2000-11-14,998.8864989542847,98.88864989542847,990.0,0.0006364920135051872,13961.681789762471,15102.800136599044,13471.946692898078,6.75
2000-11-15,998.9746603235697,98.89746603235696,990.0,0.0006364920135051872,14100.193141695323,15102.998676912903,13477.648117859104,6.75
2000-11-16,998.748777923732,98.8748777923732,990.0,0.0006364920135051872,13745.306678008557,15102.535724607978,13482.419296054164,6.75
2000-11-17,998.690126328697,98.8690126328697,990.0,0.0006364920135051872,13653.158475375296,15102.30550022061,13487.120582347705,6.75
2000-11-20,998.371168982383,98.83711689823829,990.0,0.0006364920135051872,13152.040881522866,15101.659058603738,13490.62017061593,6.75
2000-11-21,998.4301516122957,98.84301516122957,990.0,0.0006364920135051872,13244.709176899973,15101.287082365245,13494.52120642475,6.75
2000-11-22,998.1174348144461,98.81174348144461,990.0,0.0006364920135051872,12753.396181270431,15098.13337293935,13497.422367739691,6.75
2000-11-24,998.3557351407543,98.83557351407543,990.0,0.0006364920135051872,13127.792593561277,15096.220128597897,13500.920408993838,6.75
2000-11-27,998.445409664724,98.84454096647241,990.0,0.0006364920135051872,13268.68128040573,15096.688185516434,13504.26234447113,6.75
2000-11-28,998.2841356905338,98.82841356905338,990.0,0.0006364920135051872,13015.301865160576,15096.115527312311,13507.270297499901,6.75
2000-11-29,998.3565549922766,98.83565549922767,990.0,0.0006364920135051872,13129.080671816624,15097.941354286633,13510.17588383132,6.75
2000-11-30,998.0205317217757,98.80205317217757,990.0,0.0006364920135051872,12601.15060612674,15098.207210088503,13512.113115782133,6.75
2000-12-01,998.0239474393043,98.80239474393042,990.0,0.0006364920135051872,12606.517079634805,15098.10211938508,13514.144434332264,6.75
2000-12-04,998.1427909085968,98.81427909085969,990.0,0.0006364920135051872,12793.233435489892,15098.692291777243,13517.096997831593,6.75
2000-12-05,998.776652395508,98.8776652395508,990.0,0.0006364920135051872,13789.100584584912,15103.509221422262,13521.740558289852,6.75
2000-12-06,998.456838307898,98.8456838307898,990.0,0.0006364920135051872,13286.636954524922,15105.720874645422,13526.313242148599,6.75
2000-12-07,998.3578437523573,98.83578437523573,990.0,0.0006364920135051872,13131.105457758027,15107.407528883576,13530.59433080462,6.75
2000-12-08,998.6855511014505,98.86855511014505,990.0,0.0006364920135051872,13645.970282673139,15109.3807194176,13535.533845798838,6.75
2000-12-11,998.8162886524306,98.88162886524306,990.0,0.0006364920135051872,13851.373568505374,15112.255387318866,13541.344255536143,6.75
2000-12-12,998.7010547390196,98.87010547390196,990.0,0.0006364920135051872,13670.328227847618,15112.926259252115,13547.006685639475,6.75
2000-12-13,998.5590386615831,98.85590386615831,990.0,0.0006364920135051872,13447.205118015772,15113.37911535267,13551.757372175092,6.75
2000-12-14,998.3191320786086,98.83191320786086,990.0,0.0006364920135051872,13070.285097207709,15111.337688595795,13556.568417675173,6.75
2000-12-15,997.9620297373643,98.79620297373643,990.0,0.0006364920135051872,12509.237458482885,15107.48140659467,13560.693673647636,6.75
2000-12-18,998.0905484203178,98.80905484203177,990.0,0.0006364920135051872,12711.154654970076,15105.81094233509,13566.367731188033,6.75
2000-12-19,997.8808745616241,98.7880874561624,990.0,0.0006364920135051872,12381.73361865729,15104.886504911225,13571.223363536155,6.75
2000-12-20,997.3875955564341,98.73875955564341,990.0,0.0006364920135051872,11606.737240504202,15101.51857643245,13574.548020937114,6.75
2000-12-21,997.5058213847168,98.75058213847169,990.0,0.0006364920135051872,11792.483213390173,15101.129861760783,13578.187547733869,6.75
2000-12-22,997.8719101895281,98.78719101895281,990.0,0.0006364920135051872,12367.649589469589,15102.230660072659,13582.971195646274,6.75
2000-12-26,997.9833025860995,98.79833025860995,990.0,0.0006364920135051872,12542.659478372989,15103.454750214436,13588.460397630042,6.75
2000-12-27,998.1499868591052,98.81499868591052,990.0,0.0006364920135051872,12804.539076967962,15103.742813452543,13593.94652864629,6.75
2000-12-28,998.2149944296938,98.82149944296938,990.0,0.0006364920135051872,12906.673226665356,15104.75402245964,13599.875167255836,6.75
2000-12-29,998.0433330509857,98.80433330509857,990.0,0.0006364920135051872,12636.974039455275,15103.68537850667,13605.706863245316,6.75
2001-01-02,997.5923927107291,98.75923927107291,990.0,0.0006364920135051872,11928.496429856947,15100.78738846159,13609.758167676273,6.75
2001-01-03,998.3531288416646,98.83531288416646,990.0,0.0006364920135051872,13123.697806769836,15102.646376788813,13615.289341488282,6.75
2001-01-04,998.176837630693,98.8176837630693,990.0,0.0006364920135051872,12846.724636280556,15102.614935169795,13620.452087681873,6.75
2001-01-05,997.7476784534418,98.77476784534419,990.0,0.0006364920135051872,12172.467665030226,15097.31338718526,13624.682254999929,6.75
2001-01-08,997.7179611671183,98.77179611671184,990.0,0.0006364920135051872,12125.778491100353,15090.455761286668,13629.139395244054,6.75
2001-01-09,997.7768050671779,98.77768050671779,990.0,0.0006364920135051872,12218.228826392804,15084.517500195256,13633.54956839265,6.75
2001-01-10,997.9259083254616,98.79259083254615,990.0,0.0006364920135051872,12452.486688424045,15079.79983383059,13638.212061912216,6.75
2001-01-11,998.0894635087978,98.80894635087978,990.0,0.0006364920135051872,12709.45013787183,15075.44549458659,13643.557855888565,6.75
2001-01-12,997.9886210987984,98.79886210987983,990.0,0.0006364920135051872,12551.015455488086,15070.03134462993,13649.85488368598,6.75
2001-01-16,998.0867710830997,98.80867710830998,990.0,0.0006364920135051872,12705.220036564959,15064.604828670128,13656.84226217478,6.75
2001-01-17,998.1211504513647,98.81211504513647,990.0,0.0006364920135051872,12759.233861617702,15058.88554802333,13665.849630133205,6.75
2001-01-18,998.3471672600933,98.83471672600933,990.0,0.0006364920135051872,13114.331496675173,15055.17195825274,13674.501765711353,6.75
2001-01-19,998.2799178135591,98.8279917813559,990.0,0.0006364920135051872,13008.675109623611,15050.53785568382,13683.078214077814,6.75
2001-01-22,998.2843583075673,98.82843583075673,990.0,0.0006364920135051872,13015.651621369205,15045.36787891334,13691.883801561113,6.75
2001-01-23,998.5002735214812,98.85002735214812,990.0,0.0006364920135051872,13354.878523408017,15040.302338445119,13701.47439454916,6.75
2001-01-24,998.5490107557266,98.85490107557266,990.0,0.0006364920135051872,13431.450158576043,15035.61065861042,13709.903077612857,6.75
2001-01-25,998.4639154203438,98.84639154203438,990.0,0.0006364920135051872,13297.75588814178,15028.65143852087,13718.579690961795,6.75
2001-01-26,998.4319928216505,98.84319928216505,990.0,0.0006364920135051872,13247.601922316642,15022.20110139249,13727.869949518843,6.75
2001-01-29,998.5467468329655,98.85467468329655,990.0,0.0006364920135051872,13427.893283213736,15015.330737224815,13736.707328143588,6.75
2001-01-30,998.666536741442,98.8666536741442,990.0,0.0006364920135051872,13616.09660067054,15009.300768138275,13745.303829416996,6.75
2001-01-31,998.5691294435829,98.8569129443583,990.0,0.0006364920135051872,13463.058862895028,15002.83732863921,13753.427321042052,6.75
2001-02-01,998.6627242278804,98.86627242278804,990.0,0.0006364920135051872,13610.10671630342,14998.041926575583,13761.580688254755,6.75
2001-02-02,998.3599795280047,98.83599795280047,990.0,0.0006364920135051872,13134.460999700535,14990.7725256333,13769.680967370461,6.75
2001-02-05,998.4199472203811,98.84199472203811,990.0,0.0006364920135051872,13228.676938163118,14983.850321228632,13777.905247449666,6.75
2001-02-06,998.3944569090022,98.83944569090022,990.0,0.0006364920135051872,13188.62881369644,14977.427744747052,13785.959791004225,6.75
2001-02-07,998.253293264355,98.8253293264355,990.0,0.0006364920135051872,12966.84497092696,14971.60868792954,13793.488548876156,6.75
2001-02-08,998.1503802264622,98.81503802264622,990.0,0.0006364920135051872,12805.157100994376,14964.63988561716,13799.750471732294,6.75
2001-02-09,997.9330008704638,98.79330008704639,990.0,0.0006364920135051872,12463.62986830968,14955.728394960572,13806.104326962546,6.75
2001-02-12,998.1206520973581,98.8120652097358,990.0,0.0006364920135051872,12758.45089184586,14946.062167357306,13812.893408382854,6.75
2001-02-13,997.9801304059619,98.79801304059619,990.0,0.0006364920135051872,12537.675629290296,14936.386148132104,13819.205353691446,6.75
2001-02-14,997.9452763332152,98.79452763332152,990.0,0.0006364920135051872,12482.915990509047,14927.551661080264,13825.416854284624,6.75
2001-02-15,998.074364733729,98.8074364733729,990.0,0.0006364920135051872,12685.728276876822,14919.771948358146,13832.856984560063,6.75
2001-02-16,997.7690676720124,98.77690676720124,990.0,0.0006364920135051872,12206.072514921054,14910.091680737682,13840.322809676867,6.75
2001-02-20,997.4993800909182,98.74993800909182,990.0,0.0006364920135051872,11782.363221839732,14898.360208259386,13846.659199427733,6.75
2001-02-21,997.2217903263444,98.72217903263444,990.0,0.0006364920135051872,11346.238716450976,14885.306008360923,13852.64123522495,6.75
2001-02-22,997.1935997596942,98.71935997596941,990.0,0.0006364920135051872,11301.948189543928,14872.970531532243,13858.653292591576,6.75
2001-02-23,997.1136721494588,98.71136721494588,990.0,0.0006364920135051872,11176.372992150484,14859.492270855355,13864.818420192963,6.75
2001-02-26,997.3625073574866,98.73625073574865,990.0,0.0006364920135051872,11567.320879551893,14846.925903837817,13871.923739067684,6.75
2001-02-27,997.2497160563527,98.72497160563526,990.0,0.0006364920135051872,11390.113155431749,14833.606692089228,13878.100571457911,6.75
2001-02-28,997.0422421084468,98.70422421084467,990.0,0.0006364920135051872,11064.148424526029,14819.413145746057,13883.387548968478,6.75
2001-03-01,997.0568952244362,98.70568952244362,990.0,0.0006364920135051872,11087.170105361618,14804.191365043453,13888.78962368423,6.75
2001-03-02,996.9767310142055,98.69767310142055,990.0,0.0006364920135051872,10961.22318296561,14788.36338554247,13893.699697403434,6.75
2001-03-05,997.0584723570124,98.70584723570124,990.0,0.0006364920135051872,11089.647956682316,14771.333440404358,13897.708921396803,6.75
2001-03-06,997.1993677461319,98.71993677461319,990.0,0.0006364920135051872,11311.010340074254,14755.133192557485,13901.840305052454,6.75
2001-03-07,997.2922739274466,98.72922739274466,990.0,0.0006364920135051872,11456.97632133315,14739.378064964163,13906.048591756404,6.75
2001-03-08,997.3252133765162,98.73252133765162,990.0,0.0006364920135051872,11508.727872602753,14723.366150001291,13910.29997273727,6.75
2001-03-09,996.9624104558329,98.69624104558329,990.0,0.0006364920135051872,10938.723987266767,14705.379169698286,13913.433235253031,6.75
2001-03-12,996.361126252759,98.6361126252759,990.0,0.0006364920135051872,9994.039387435681,14683.887797324558,13914.750438267221,6.75
2001-03-13,996.5497781464401,98.65497781464401,990.0,0.0006364920135051872,10290.432570190775,14664.43107483255,13916.783797643946,6.75
2001-03-14,996.2112586440231,98.62112586440232,990.0,0.0006364920135051872,9758.580645525337,14647.32419586032,13917.884142683704,6.75
2001-03-15,996.2841938579351,98.6284193857935,990.0,0.0006364920135051872,9873.170007786477,14630.408460311319,13919.372881984968,6.75
2001-03-16,996.0375511902431,98.60375511902431,990.0,0.0006364920135051872,9485.666845989343,14612.105809315388,13920.138515339242,6.75
2001-03-19,996.2503949025116,98.62503949025117,990.0,0.0006364920135051872,9820.068076094885,14592.213041642466,13920.958939169426,6.75
2001-03-20,995.9494090340927,98.59494090340927,990.0,0.0006364920135051872,9347.18568003555,14569.56622569678,13920.626449712663,6.75
2001-03-21,995.736137960563,98.5736137960563,990.0,0.0006364920135051872,9012.113017685642,14547.208140412044,13919.360996748448,6.75
2001-03-22,995.6895184850962,98.56895184850961,990.0,0.0006364920135051872,8938.868617948268,14525.06558110116,13917.99573874366,6.75
2001-03-23,995.9160647480812,98.59160647480812,990.0,0.0006364920135051872,9294.79808474143,14502.845298239965,13916.994424604363,6.75
2001-03-26,996.0495593791409,98.60495593791408,990.0,0.0006364920135051872,9504.533051130762,14480.188640610579,13915.895068752787,6.75
2001-03-27,996.3589938506763,98.63589938506763,990.0,0.0006364920135051872,9990.689145739605,14459.894990726529,13915.392025624977,6.75
2001-03-28,996.0482978553329,98.60482978553328,990.0,0.0006364920135051872,9502.551056414108,14437.918228997225,13914.40045878204,6.75
2001-03-29,995.9922878135437,98.59922878135437,990.0,0.0006364920135051872,9414.553028786624,14416.409490130301,13913.32000338676,6.75
2001-03-30,996.1215347722643,98.61215347722643,990.0,0.0006364920135051872,9617.614427795948,14395.885693944454,13912.794712671317,6.75
2001-04-02,995.9689619820979,98.59689619820979,990.0,0.0006364920135051872,9377.905543899247,14377.468958797426,13911.966786184057,6.75
2001-04-03,995.5583799933654,98.55583799933655,990.0,0.0006364920135051872,8732.83540944234,14356.299434700608,13909.82726241245,6.75
2001-04-04,995.5261286697229,98.55261286697228,990.0,0.0006364920135051872,8682.164980029056,14335.38462727166,13907.30224213764,6.75
2001-04-05,996.0088916710263,98.60088916710262,990.0,0.0006364920135051872,9440.639542254481,14317.390778432267,13905.938105852923,6.75
2001-04-06,995.768732223117,98.5768732223117,990.0,0.0006364920135051872,9063.32224240859,14300.855378548069,13903.790228275137,6.75
2001-04-09,995.862387278661,98.5862387278661,990.0,0.0006364920135051872,9210.4647886728,14282.452784045297,13901.642463394877,6.75
2001-04-10,996.1797299140744,98.61797299140744,990.0,0.0006364920135051872,9709.045491462448,14264.668390136683,13899.993491510393,6.75
2001-04-11,996.153389977605,98.6153389977605,990.0,0.0006364920135051872,9667.66251114142,14246.757439853807,13897.51974821314,6.75
2001-04-12,996.3392757773041,98.63392757773042,990.0,0.0006364920135051872,9959.709851492908,14228.692094651746,13895.696057649144,6.75
2001-04-16,996.2983530337988,98.62983530337988,990.0,0.0006364920135051872,9895.415653550022,14210.455606367961,13893.644360304394,6.75
2001-04-17,996.4278780275258,98.64278780275258,990.0,0.0006364920135051872,10098.913876589424,14192.906795251643,13891.761208905478,6.75
2001-04-18,996.9278438720411,98.69278438720411,990.0,0.0006364920135051872,10884.416025723802,14176.719256628652,13892.08817155241,6.75
2001-04-19,997.1016330678361,98.71016330678361,990.0,0.0006364920135051872,11157.458251089653,14163.626183661185,13892.513510500383,6.75
2001-04-20,996.9802976656928,98.69802976656928,990.0,0.0006364920135051872,10966.826790570432,14149.532927389366,13892.74574203485,6.75
2001-04-23,996.7711661550728,98.67711661550729,990.0,0.0006364920135051872,10638.257843619682,14136.468608706127,13893.080855332035,6.75
2001-04-24,996.6064716795116,98.66064716795117,990.0,0.0006364920135051872,10379.504438916007,14122.344476346154,13892.180088444024,6.75
2001-04-25,996.817097447792,98.6817097447792,990.0,0.0006364920135051872,10710.421031443808,14108.474399713712,13891.49182554681,6.75
2001-04-26,996.8811212968642,98.68811212968642,990.0,0.0006364920135051872,10811.009644833728,14095.956469332483,13891.168509751522,6.75
2001-04-27,997.0876909395284,98.70876909395284,990.0,0.0006364920135051872,11135.55361126403,14084.479063925157,13891.320582421089,6.75
2001-04-30,997.0470783375207,98.70470783375207,990.0,0.0006364920135051872,11071.746680232647,14075.74128292324,13891.940849367675,6.75
2001-05-01,997.2386161061105,98.72386161061105,990.0,0.0006364920135051872,11372.673894597816,14067.594267891049,13893.018578295061,6.75
2001-05-02,997.2499332311934,98.72499332311934,990.0,0.0006364920135051872,11390.454361348156,14058.926125854905,13894.900191866522,6.75
2001-05-03,997.0342822817793,98.70342822817793,990.0,0.0006364920135051872,11051.642648336134,14049.626270286797,13895.568807686052,6.75
2001-05-04,997.2374380419876,98.72374380419876,990.0,0.0006364920135051872,11370.823024362502,14042.75872889571,13896.796562787727,6.75
2001-05-07,997.2020111024717,98.72020111024717,990.0,0.0006364920135051872,11315.163347941942,14034.719161754061,13897.381206574562,6.75
2001-05-08,997.1756770874711,98.71756770874711,990.0,0.0006364920135051872,11273.789670909318,14025.29461879361,13897.647558833372,6.75
2001-05-09,997.1112712322299,98.711127123223,990.0,0.0006364920135051872,11172.60088318755,14014.654222679961,13897.283439705112,6.75
2001-05-10,997.1071932137779,98.7107193213778,990.0,0.0006364920135051872,11166.193861001166,14003.814020495898,13896.885598180672,6.75
2001-05-11,996.9994964571963,98.69994964571963,990.0,0.0006364920135051872,10996.990235038164,13990.503038256473,13895.417040574137,6.75
2001-05-14,997.0360203575647,98.70360203575646,990.0,0.0006364920135051872,11054.373359403162,13978.652052495658,13894.117279737475,6.75
2001-05-15,997.0418793887051,98.7041879388705,990.0,0.0006364920135051872,11063.578551324003,13969.328160726818,13892.857952423174,6.75
2001-05-16,997.4426010116216,98.74426010116215,990.0,0.0006364920135051872,11693.156950446115,13961.347602478783,13892.123264453547,6.75
2001-05-17,997.4831446789508,98.74831446789509,990.0,0.0006364920135051872,11756.85557740284,13951.174965867316,13891.816538939056,6.75
2001-05-18,997.5234500162619,98.7523450016262,990.0,0.0006364920135051872,11820.179761298077,13941.679671977348,13891.702589221692,6.75
2001-05-21,997.7665138910559,98.77665138910558,990.0,0.0006364920135051872,12202.06023997898,13934.25993650608,13892.26153644372,6.75
2001-05-22,997.7256944811944,98.77256944811944,990.0,0.0006364920135051872,12137.928390725192,13928.327534442993,13892.176354297786,6.75
2001-05-23,997.4857895356436,98.74857895356436,990.0,0.0006364920135051872,11761.010942492525,13918.886631156292,13890.563406792993,6.75
2001-05-24,997.5336409811064,98.75336409811064,990.0,0.0006364920135051872,11836.190904608924,13905.060910853645,13889.162796008606,6.75
2001-05-25,997.3556071043673,98.73556071043673,990.0,0.0006364920135051872,11556.479811678491,13889.864445588464,13887.117625276976,6.75
2001-05-29,997.2409464578961,98.72409464578962,990.0,0.0006364920135051872,11376.335137372693,13874.642654448562,13885.146837845477,6.75
2001-05-30,997.0142260755576,98.70142260755577,990.0,0.0006364920135051872,11020.132109639537,13855.516231479147,13883.389570684296,6.75
2001-05-31,997.1012238799049,98.71012238799048,990.0,0.0006364920135051872,11156.815371175031,13836.339118925056,13882.026036506175,6.75
2001-06-01,997.1560739950767,98.71560739950766,990.0,0.0006364920135051872,11242.991024612948,13815.442715823057,13881.524327071933,6.75
2001-06-04,997.2291860966232,98.72291860966232,990.0,0.0006364920135051872,11357.858297092669,13794.920795557326,13880.227769418369,6.75
2001-06-05,997.4170031024875,98.74170031024875,990.0,0.0006364920135051872,11652.939777895675,13775.65767330961,13879.138635985695,6.75
2001-06-06,997.2605235618194,98.72605235618194,990.0,0.0006364920135051872,11407.092952879966,13756.805166629334,13877.488384948898,6.75
2001-06-07,997.3397585850604,98.73397585850604,990.0,0.0006364920135051872,11531.580018797244,13738.308014441936,13876.751327811886,6.75
2001-06-08,997.2018104848526,98.72018104848526,990.0,0.0006364920135051872,11314.848155268915,13720.643425621372,13875.975219497439,6.75
2001-06-11,997.0814538936166,98.70814538936166,990.0,0.0006364920135051872,11125.754515942468,13701.554989011964,13874.60222817296,6.75
2001-06-12,997.0979382767586,98.70979382767585,990.0,0.0006364920135051872,11151.653321885238,13681.99885332062,13872.680724623577,6.75
2001-06-13,996.9368591344345,98.69368591344345,990.0,0.0006364920135051872,10898.58000924939,13662.445937988132,13870.63678205285,6.75
2001-06-14,996.6940467166006,98.66940467166006,990.0,0.0006364920135051872,10517.09459752099,13642.171722002397,13867.235290096558,6.75
2001-06-15,996.6335743754356,98.66335743754357,990.0,0.0006364920135051872,10422.085799481296,13620.541422600101,13863.203381330886,6.75
2001-06-18,996.5687878277129,98.65687878277129,990.0,0.0006364920135051872,10320.298901377073,13597.444677148014,13859.223936490189,6.75
2001-06-19,996.6139049954181,98.66139049954181,990.0,0.0006364920135051872,10391.183007929732,13575.485914362422,13855.728996591472,6.75
2001-06-20,996.729102073964,98.6729102073964,990.0,0.0006364920135051872,10572.170476902897,13554.421612958855,13852.203210348905,6.75
2001-06-21,996.8820437140512,98.68820437140512,990.0,0.0006364920135051872,10812.458865196877,13536.66623137796,13849.861862144744,6.75
2001-06-22,996.7519733994013,98.67519733994013,990.0,0.0006364920135051872,10608.103882117668,13520.184757819394,13847.476427051026,6.75
2001-06-25,996.6775851504178,98.66775851504178,990.0,0.0006364920135051872,10491.231639567712,13509.356182264166,13844.754706245167,6.75
2001-06-26,996.6574197857751,98.66574197857751,990.0,0.0006364920135051872,10459.54960080716,13495.391577780325,13842.877972409155,6.75
2001-06-27,996.5951548878807,98.65951548878806,990.0,0.0006364920135051872,10361.724496055864,13478.301637625074,13840.602891528055,6.75
2001-06-28,996.759942544174,98.6759942544174,990.0,0.0006364920135051872,10620.624298090966,13463.087501061269,13837.785234037548,6.75
2001-06-29,996.7398755152548,98.67398755152547,990.0,0.0006364920135051872,10589.096755728342,13447.266886799682,13835.69746512506,6.75
2001-07-02,996.8757321347001,98.68757321347002,990.0,0.0006364920135051872,10802.542669522567,13432.49128797081,13833.588725179254,6.75
2001-07-03,996.8504913171412,98.68504913171412,990.0,0.0006364920135051872,10762.886527696095,13414.20372180073,13831.99175492265,6.75
2001-07-05,996.68167771929,98.66816777192899,990.0,0.0006364920135051872,10497.661522088321,13396.238206413482,13829.529811743712,6.75
2001-07-06,996.3676623217347,98.63676623217347,990.0,0.0006364920135051872,10004.30828136815,13376.343272262226,13826.18302650786,6.75
2001-07-09,996.4552678860599,98.64552678860599,990.0,0.0006364920135051872,10141.946401668853,13357.815031838476,13822.001938041263,6.75
2001-07-10,996.2693823629223,98.62693823629223,990.0,0.0006364920135051872,9849.899495826572,13337.173232460183,13817.365926636685,6.75
2001-07-11,996.2551617447926,98.62551617447926,990.0,0.0006364920135051872,9827.557317404868,13318.05655943639,13813.281270147627,6.75
2001-07-12,996.5515475882817,98.65515475882816,990.0,0.0006364920135051872,10293.212560833226,13302.7295020647,13810.246666011728,6.75
2001-07-13,996.633323986407,98.6633323986407,990.0,0.0006364920135051872,10421.69241036835,13288.218664847913,13807.643172712515,6.75
2001-07-16,996.488945734992,98.64889457349919,990.0,0.0006364920135051872,10194.85806154436,13271.340298784808,13804.731621871337,6.75
2001-07-17,996.6183522955351,98.66183522955352,990.0,0.0006364920135051872,10398.17021283201,13255.740333685519,13802.502190498468,6.75
2001-07-18,996.5449991270806,98.65449991270806,990.0,0.0006364920135051872,10282.924197331271,13240.605319178532,13800.010455793954,6.75
2001-07-19,996.6242299749149,98.66242299749149,990.0,0.0006364920135051872,10407.40470321843,13227.920984666895,13797.120517676718,6.75
2001-07-20,996.5787607003426,98.65787607003426,990.0,0.0006364920135051872,10335.96739747462,13213.302243059543,13793.175573226292,6.75
2001-07-23,996.3633896187374,98.63633896187375,990.0,0.0006364920135051872,9997.595388030104,13196.638856903919,13788.425657602429,6.75
2001-07-24,996.1563041703254,98.61563041703253,990.0,0.0006364920135051872,9672.241033194337,13176.681681784992,13783.229970092498,6.75
2001-07-25,996.3542895252845,98.63542895252844,990.0,0.0006364920135051872,9983.298125440966,13156.778042223024,13778.319537196934,6.75
2001-07-26,996.4870875524742,98.64870875524743,990.0,0.0006364920135051872,10191.938649394104,13138.893200467208,13773.393787915726,6.75
2001-07-27,996.5182575840249,98.6518257584025,990.0,0.0006364920135051872,10240.910248234846,13121.930232418421,13768.654011965862,6.75
2001-07-30,996.504202858014,98.6504202858014,990.0,0.0006364920135051872,10218.828704849093,13107.04541977988,13763.45056957272,6.75
2001-07-31,996.5766685724517,98.65766685724518,990.0,0.0006364920135051872,10332.68043102971,13092.973594386694,13758.46681540948,6.75
2001-08-01,996.6277081640909,98.6627708164091,990.0,0.0006364920135051872,10412.869326657858,13081.02966350651,13753.907702597679,6.75
2001-08-02,996.6802532174261,98.6680253217426,990.0,0.0006364920135051872,10495.423470653795,13067.65011062765,13748.853662028338,6.75
2001-08-03,996.6102083751708,98.66102083751709,990.0,0.0006364920135051872,10385.375204895556,13055.115732826764,13744.207375642525,6.75
2001-08-06,996.459208103151,98.6459208103151,990.0,0.0006364920135051872,10148.13692253561,13042.029475907155,13739.242746447177,6.75
2001-08-07,996.5013913894437,98.65013913894437,990.0,0.0006364920135051872,10214.411573902298,13026.138980324287,13735.564961478933,6.75
2001-08-08,996.276077476628,98.6276077476628,990.0,0.0006364920135051872,9860.418266782832,13009.19840446492,13731.085599985096,6.75
2001-08-09,996.2750169074026,98.62750169074026,990.0,0.0006364920135051872,9858.751994146434,12990.27409381623,13725.897880232898,6.75
2001-08-10,996.3463871849632,98.63463871849632,990.0,0.0006364920135051872,9970.882666717866,12969.689696771316,13721.13803969683,6.75
2001-08-13,996.3584383671891,98.63584383671892,990.0,0.0006364920135051872,9989.816419177014,12949.870107369034,13715.497508351482,6.75
2001-08-14,996.3097609184498,98.63097609184499,990.0,0.0006364920135051872,9913.33871371244,12930.504265161808,13710.050043443181,6.75
2001-08-15,996.2171399893425,98.62171399893425,990.0,0.0006364920135051872,9767.820895512114,12909.681257817832,13704.845805870185,6.75
2001-08-16,996.2555610510583,98.62555610510583,990.0,0.0006364920135051872,9828.184672119753,12889.762588818428,13699.496666763882,6.75
2001-08-17,996.0470882296116,98.60470882296116,990.0,0.0006364920135051872,9500.65059938472,12869.092361683053,13692.681211408793,6.75
2001-08-20,996.1453429399528,98.61453429399528,990.0,0.0006364920135051872,9655.019716759854,12849.723427719404,13686.233791049483,6.75
2001-08-21,995.9968780939973,98.59968780939974,990.0,0.0006364920135051872,9421.764871757416,12827.905626726111,13679.089768896823,6.75
2001-08-22,996.0803076926297,98.60803076926297,990.0,0.0006364920135051872,9552.842083823238,12806.445064923995,13671.575682800525,6.75
2001-08-23,996.0467053194067,98.60467053194067,990.0,0.0006364920135051872,9500.049004711394,12784.214792474575,13663.82120554046,6.75
2001-08-24,996.2843921586278,98.62843921586278,990.0,0.0006364920135051872,9873.481560309689,12764.26952791311,13656.329441407952,6.75
2001-08-27,996.2237189996272,98.62237189996272,990.0,0.0006364920135051872,9778.157255034319,12742.451625844957,13648.989378148906,6.75
2001-08-28,996.0368823440808,98.60368823440808,990.0,0.0006364920135051872,9484.61601401006,12720.391239761848,13641.908859161489,6.75
2001-08-29,995.9022685631304,98.59022685631304,990.0,0.0006364920135051872,9273.122738220043,12697.394582407363,13634.66847597385,6.75
2001-08-30,995.7015453879582,98.57015453879582,990.0,0.0006364920135051872,8957.764224816412,12675.311121835402,13627.034600964202,6.75
2001-08-31,995.7474999356941,98.57474999356941,990.0,0.0006364920135051872,9029.963948867882,12654.233778426504,13620.53102697073,6.75
2001-09-04,995.7410100541528,98.57410100541527,990.0,0.0006364920135051872,9019.767620550032,12632.140427391701,13613.45251613192,6.75
2001-09-05,995.7288484002877,98.57288484002876,990.0,0.0006364920135051872,9000.660304814583,12610.324588205784,13605.328144541687,6.75
2001-09-06,995.4723071126009,98.54723071126008,990.0,0.0006364920135051872,8597.605306097561,12586.860157686953,13595.746234575608,6.75
2001-09-07,995.2683321077892,98.52683321077892,990.0,0.0006364920135051872,8277.137805353286,12563.218183236657,13585.699544568395,6.75
2001-09-10,995.3339327359987,98.53339327359987,990.0,0.0006364920135051872,8380.203714771747,12539.052384732891,13575.712524766253,6.75
2001-09-17,994.808907449575,98.4808907449575,990.0,0.0006364920135051872,7555.330385203445,12511.066788232025,13564.253493776649,6.75
